ID,ACADEMYNAME,STATECODE,AGENCYCLETATYPE,ENTITY,ENTITY_OTHER,BASIC,POST,CALEA,ASSOCIATE,BACHELOR,CREDIT,TRAIN_INSERV,TRAIN_SPECIAL,TRAIN_FIRST,TRAIN_FIELD,TRAIN_LATERAL,TRAIN_PRE,TRAIN_NIGHT,TRAIN_RESERVE,POS_LOCAL,POS_SHER,POS_CAMP,POS_CORR,POS_RANGER,POS_SRO,POS_HWY,POS_AUX,POS_PRE,POS_NAT,POS_ARSON,POS_CONSTABLE,POS_TRANSPORT,POS_TRIBE,POS_MAR,RNO_SELF,RNO_LOCAL,RNO_SHER,RNO_STATE,RNO_SPECIAL,RNO_TOTAL,BASIC_LGTH,BASIC_TYPE,BASIC_TYPE_OTHER,FIELD_MAN,OVERSEE,FIELD_LGTH,FIELD_TYPE,FIELD_TYPE_OTHER,FAMILIES,PRESENT,FT_SWORN,PT_SWORN,FT_ONDUT,PT_ONDUT,FT_OFFDUT,PT_OFFDUT,FT_RET,PT_RET,FT_CIV,PT_CIV,FT_CIV_TEMP,PT_CIV_TEMP,FT_TOTAL,PT_TOTAL,MIN_ED,MIN_EXP,REQ_POST,REQ_ACAD,REQ_SME,REQ_CERT,REQ_CERT_OTHER,EVAL_POST,EVAL_SUPE,EVAL_PEER,EVAL_STUD,REFRESHER,CONT_JOB,CONT_POST,CONT_SME,CONT_LE,CONT_ACAD,CLAB_1,CLAB_2,NO_CLAB,TAB_1,TAB_2,NO_TAB,INT_1,INT_2,NO_INT,MEDIA_1,MEDIA_2,NO_MEDIA,MOBILE_1,MOBILE_2,NO_MOBILE,LIB_1,LIB_2,NO_LIB,SUBSC_1,SUBSC_2,NO_SUBSC,VIDEO_1,VIDEO_2,NO_VIDEO,DEF_1,DEF_2,NO_DEF,SIMU_1,SIMU_2,NO_SIMU,IN_FIRE_1,IN_FIRE_2,NO_IN_FIRE,OUT_FIRE_1,OUT_FIRE_2,NO_OUT_FIRE,SCENARIO_1,SCENARIO_2,NO_SCENARIO,FITNESS_1,FITNESS_2,NO_FITNESS,OBSTACLE_1,OBSTACLE_2,NO_OBSTACLE,SWIM_1,SWIM_2,NO_SWIM,DRIVE_SIM_1,DRIVE_SIM_2,NO_DRIVE_SIM,DRIVE_TRACK_1,DRIVE_TRACK_2,NO_DRIVE_TRACK,DORM_1,DORM_2,NO_DORM,OPBUDGET,OPBUDGET_EST,EBUDGET,EBUDGET_EST,MALE_START,MALE_COMP,FEM_START,FEM_COMP,SEX_START_TOTAL,SEX_COMP_TOTAL,WHITE_START,WHITE_COMP,BLK_START,BLK_COMP,HISP_START,HISP_COMP,AMI_START,AMI_COMP,ASIAN_START,ASIAN_COMP,HAPI_START,HAPI_COMP,TWO_START,TWO_COMP,DK_START,DK_COMP,ETH_START_TOTAL,ETH_COMP_TOTAL,ALL_COMPLETED,FAIL_INJ_M,FAIL_INJ_F,FAIL_FIRE_M,FAIL_FIRE_F,FAIL_DRIVE_M,FAIL_DRIVE_F,FAIL_OTHER_M,FAIL_OTHER_F,FAIL_PHYS_M,FAIL_PHYS_F,FAIL_ACAD_M,FAIL_ACAD_F,FAIL_DISC_M,FAIL_DISC_F,FAIL_VOL_M,FAIL_VOL_F,FAIL_WITH_M,FAIL_WITH_F,FAIL_ORNC_M,FAIL_ORNC_F,FAIL_DK_M,FAIL_DK_F,FAIL_TOTAL_M,FAIL_TOTAL_F,BEHAVE,COUNSEL,DEMERIT,EXTRA,PRIV,GRADE,PHYS,PROB,TERM,VERBAL,WRITTEN,ENVIRONMENT,CPR_YN,CPR,CPR_EST,COMP_YN,COMP,COMP_EST,EMV_YN,EMV,EMV_EST,EVID_YN,EVID,EVID_EST,INTEL_YN,INTEL,INTEL_EST,INTERO_YN,INTERO,INTERO_EST,INV_YN,INV,INV_EST,PAT_YN,PAT,PAT_EST,RAD_YN,RAD,RAD_EST,REP_YN,REP,REP_EST,TRAF_YN,TRAF,TRAF_EST,JUDO_YN,JUDO,JUDO_EST,DEF_TAC_YN,DEF_TAC,DEF_TAC_EST,FIRE_SKILL_YN,FIRE_SKILL,FIRE_SKILL_EST,NONL_YN,NONL,NONL_EST,CRIM_YN,CRIM,CRIM_EST,JJL_YN,JJL,JJL_EST,TRAF_LAW_YN,TRAF_LAW,TRAF_LAW_EST,STUDY_YN,STUDY,STUDY_EST,COM_PART_YN,COM_PART,COM_PART_EST,CULT_YN,CULT,CULT_EST,MEDI_YN,MEDI,MEDI_EST,PROB_SOLV_YN,PROB_SOLV,PROB_SOLV_EST,MAP_YN,MAP,MAP_EST,LANG_YN,LANG,LANG_EST,COMM_YN,COMM,COMM_EST,ETHIC_YN,ETHIC,ETHIC_EST,HEALTH_YN,HEALTH,HEALTH_EST,PROF_YN,PROF,PROF_EST,STRESS_YN,STRESS,STRESS_EST,CLAN_YN,CLAN,CLAN_EST,CHILD_YN,CHILD,CHILD_EST,CYBER_YN,CYBER,CYBER_EST,DOMV_YN,DOMV,DOMV_EST,DUI_YN,DUI,DUI_EST,ELDER_YN,ELDER,ELDER_EST,EMR_YN,EMR,EMR_EST,GANG_YN,GANG,GANG_EST,HATE_YN,HATE,HATE_EST,HTRAF_YN,HTRAF,HTRAF_EST,MENTAL_YN,MENTAL,MENTAL_EST,OPIOID_YN,OPIOID,OPIOID_EST,ACSH_YN,ACSH,ACSH_EST,SASS_YN,SASS,SASS_EST,SHAR_YN,SHAR,SHAR_EST,TERROR_YN,TERROR,TERROR_EST,VICTIM_YN,VICTIM,VICTIM_EST,REAL_ARREST,REAL_FIRE,REAL_LIVEF,REAL_NONL,REAL_SD,REAL_THR,REAL_FORCE,REAL_VERBAL,REV,SAP,SG,MAN,SAR,FAR,BAT,BLUNT,CHEM,CED,EXPL,FLASH,KNI,OC,WEAPON_OTHER,WEAPON_OTHER_SPEC,FTS,NIGHT,NONL_FIRE,SIMSTRESS,ODW,CLOSEDHAND,FBDY,HOLD,KNIFE_TECH,LEG,OPENHAND,PPC,CUFF,TKDN,VCP,WEAP_RET,TECH_OTHER,TECH_OTHER_SPECIFY,XSFORCE,SUBMIT,SUBMISSIONMODE,INELIG,REFUSAL,INELIG_REASON_1,INELIG_REASON_2,INELIG_REASON_3,INELIG_REASON_4,INELIG_REASON_5,INELIG_REASON_6,COMPLETE,ORIGSAMPTYPE,RESPONDENTID,Q25TOTSTART,R_MALE_START,R_MALE_COMP,R_FEM_START,R_FEM_COMP,R_SEX_START_TOTAL,R_SEX_COMP_TOTAL,R_WHITE_START,R_WHITE_COMP,R_BLK_START,R_BLK_COMP,R_HISP_START,R_HISP_COMP,R_AMI_START,R_AMI_COMP,R_ASIAN_START,R_ASIAN_COMP,R_HAPI_START,R_HAPI_COMP,R_TWO_START,R_TWO_COMP,R_DK_START,R_DK_COMP,R_ETH_START_TOTAL,R_ETH_COMP_TOTAL,R_SEX_START_TOTAL_FLAG,FINAL_WEIGHT
271,GRAND VALLEY STATE UNIVERSITY,MI,6,6, ,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,4,0,0,0,4,670,1, ,2,2,-8,-8, ,1,1,0,0,0,0,0,81,0,1,0,0,0,1,0,83,6,0,1,2,1,2, ,1,1,2,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,152487,0,0,0,29,29,14,14,43,43,37,37,2,2,2,2,1,1,0,0,0,0,1,1,0,0,43,43,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,2,2,2,2,2,2,2,1,1,5,1,24,0,2,-8,-8,1,32,0,1,20,0,2,-8,-8,1,7,0,1,57,0,1,53,0,2,-8,-8,1,12,0,1,19, ,1,10,0,1,79,0,1,86,0,1,4,0,1,51,0,1,8,0,1,10,0,2,-8,-8,2,-8,-8,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,4,0,1,44,0,1,6,0,1,4,0,2,-8,-8,1,3,0,1,3,0,1,14,0,1,24,0,2,-8,-8,1,6,0,2,-8,-8,2,-8,-8,2,-8,-8,1,21, ,1,2,0,1,8,0,1,3,0,1,2,0,1,3,0,1,8,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2, ,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,6,305,83,29,29,14,14,43,43,37,37,2,2,2,2,1,1,0,0,0,0,1,1,0,0,43,43,0,1.19047619
663,NORTHEAST TEXAS COMMUNITY COLLEGE POLICE ACADEMY,TX,7,7, ,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,0,50,23,0,5,78,750,1, ,2,2,-8,-8, ,2,-8,7,0,0,0,0,8,0,3,0,0,0,0,7,11,3,10,1,1,1,1,"POST Instructor, various SME Instructor Credentials",1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,800000,1,23000,1,300,255,120,102,420,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,45,18,45,18,1,1,1,1,2,1,1,1,1,1,2,3,1,16,0,1,8,0,1,40,0,1,8,0,1,6,0,1,8,0,1,40,0,1,40,0,1,8,0,1,16,0,1,24, ,1,16,0,1,40,0,1,64,0,1,16,0,1,80,0,1,24,0,1,44,0,1,6,0,1,8,0,1,8,0,1,16,0,1,8,0,2,-8,-8,1,16,0,1,20,0,1,16,0,1,22,0,1,8,0,1,8,0,1,3,1,1,8,1,1,3,1,1,24,0,1,24,0,1,2,1,1,4,1,1,4,1,1,4,1,1,4,0,1,32, ,1,4,1,1,4,1,1,6,0,1,1,1,1,4,1,1,16,0,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2, ,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,"Ground Fighting/Jiu Jitsu, SPEAR Training, Ambush Response",1,1,1,0,0, , , , , , ,1,7,721,132,300,255,120,102,420,357,271,233,47,37,86,70,3,2,6,4,1,1,3,2,3,2,420,351,0,1.116161616
127,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,3, , ,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,0,12,5,0,5,22,770,1, ,1,2,-8,-8, ,1,1,25,5,0,0,0,20,1,5,3,1,0,0,29,31,3,2,1,1,2,2, ,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2200000,1,50000,1,202,163,50,39,252,202,152,126,63,45,24,20,0,0,5,5,1,1,7,5,0,0,252,202,0,4,1,2,1,1,0,0,0,19,6,4,0,1,0,8,3,0,0,0,0,0,0,39,11,1,1,2,2,2,2,2,2,1,1,2,3,1,52,0,1,16,0,1,52,0,1,2,1,1,4,1,1,12,1,1,50,0,1,35,0,1,1,1,1,44,1,1,32, ,1,56,0,1,104,0,1,120,0,1,30,1,1,62,0,1,16,1,1,24,0,2,-8,-8,1,20,1,1,42,0,1,16,0,1,8,1,2,-8,-8,2,-8,-8,1,20,1,1,8,1,1,60,0,1,8,1,1,8,0,1,2,0,1,6,0,1,1,0,1,6,0,1,32,0,1,2,0,1,4,0,1,3,0,1,4,0,1,2,0,1,40, ,1,2,1,1,16,0,1,4,0,1,2,1,1,7,0,1,2,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2, ,1,1,2,1,2,1,1,1, ,1,1, ,1,1,1,1,1,Choke hold defense,1,1,1,0,0, , , , , , ,1,6,142,375,202,163,50,39,252,202,152,126,63,45,24,20,0,0,5,5,1,1,7,5,0,0,252,202,0,1.119402985
29,NORTHLAND PIONEER COLLEGE,AZ,7,7, ,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,0,6,2,0,0,8,19,2, ,1,2,-8,-8, ,1,1,2,0,0,65,0,0,0,0,1,0,0,10,3,75,6,0,1,2,1,2, ,2,2,2,1,2,-8,-8,-8,-8,-8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,37250,1,10000,1,13,12,4,2,17,14,13,12,0,0,1,0,3,2,0,0,0,0,0,0,0,0,17,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,2,1,1,2,1,1,2,1,24,0,2,-8,-8,1,35,0,1,6,0,1,4,0,1,12,0,1,40,0,1,21,0,2,-8,-8,1,35,0,1,22, ,1,10,1,1,50,0,1,80,0,1,8,1,1,85,1,1,6,1,1,40,1,1,4,1,1,16,1,1,8,0,1,20,1,1,20,1,2,-8,-8,2,-8,-8,1,20,1,1,6,0,1,33,0,1,10,1,1,8,1,2,-8,-8,2,-8,-8,2,-8,-8,1,17,0,1,14,0,2,-8,-8,1,4,0,1,4,0,1,2,1,1,2,1,1,12,1,1,2,1,1,2,1,1,4,1,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2, ,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,34,23,13,12,4,2,17,14,13,12,0,0,1,0,3,2,0,0,0,0,0,0,0,0,17,14,0,1.116161616
224,NEW ORLEANS POLICE DEPARTMENT,LA,5,2, ,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,29,2, ,1,1,16,2, ,2,-8,16,10,0,0,0,0,2,0,6,0,0,0,24,10,4,6,1,1,1,1,"CEW. MTDS, SSGT,Simunition, Firearms and Driving, First Aid, Defensive tactics",1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1000000,1,20000,1,100,85,25,15,125,100,35,35,40,30,12,8,0, ,8,8,2,2,3,2,0,0,100,85,0, , ,5,8,2,2,6,6,5,3,11,8,3,3,8,5,0,0,3,3,4,2,47,40,1,1,1,1,2,2,1,2,1,1,1,3,1,8,1,2,-8,-8,1,24,1,1,8,1,1,8,1,1,16,1,1,16,1,1,24,1,2,-8,-8,1,48,1, ,16,1,1,16,1,1,20,1,1,80,1,1,24,1,1,24,1,1,16,1,1,16,1,1,8,0,1,16,0,1,8,0,1,16,0,1,16,0,1,8,0,1,8,0,1,8,0,1,16,0,1,8,0,1,8,0,1,8,0,2,-8,-8,1,16,0,1,8,0,1,24,0,1,8,0,1,8,0,1,8,0,1,8,0,1,8,0,1,8,0,1,8, ,1,8,0,1,8,0,1,8,0,1,8,0,1,8,0,1,8,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2, ,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,254, ,100,85,25,15,125,100,35,35,40,30,12,8,0,0,8,8,2,2,3,2,0,0,100,85,0,1.082644628
79,COLORADO NORTHWESTERN COMMUNITY COLLEGE,CO,7,7, ,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,-8,-8,-8,-8,-8,17,2, ,3,2,-8,-8, ,2,-8,0,12,0,0,0,8,1,5,0,0,0,0,1,25,2,1,1,1,1,1,"Degree in specific filed; law, medcial, psychology, sociology",2,1,1,1,1,1,2,1,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15000,1,80000,1,26,24,8,7,34,31,30,27,0,0,0,0,0,0,0,0,0,0,1,1,3,3,34,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,2,1,2,2,1,2,2,1,2,2,1,14,1,2,-8,-8,1,55,0,1,10,1,1,30,1,1,14,0,1,28,1,1,19,0,1,20,1,1,16,1,1,20, ,1,6,0,1,117,0,1,107,0,1,45,1,1,110,1,2,-8,-8,1,20,0,1,4,1,1,4,1,1,4,1,1,4,1,1,4,1,2,-8,-8,2,-8,-8,1,6,1,1,16,1,1,46,1,1,6,1,1,4,1,1,10,1,2,-8,-8,2,-8,-8,1,8,1,1,24,1,2,-8,-8,1,16,0,2,-8,-8,2,-8,-8,2,-8,-8,1,8,1,1,8,1,1,24,1,1,6,1,1,6,1,1,8,1,1,6,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2, ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,87,140,26,24,8,7,34,31,30,27,0,0,0,0,0,0,0,0,0,0,1,1,3,3,34,31,0,1.116161616
185,SOUTHERN ILLINOIS CRIMINAL JUSTICE TRAINING PROGRAM,IL,11,1, ,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,0,127,27,1,1,156,560,1, ,2,2,-8,-8, ,2,-8,0,0,0,0,0,10,0,5,3,30,0,0,3,45,4,5,2,2,1,1,Had to be a Certified Instructor through State,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,50000,1,5000,1,26,21,2,2,28,23,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,16,1,1,8,1,1,8,1,1,16,1,1,8,1,1,16,1,1,24,1,1,24,1,2,-8,-8,1,16,1,1,8,1,1,8,1,1,40,1,1,40,1,1,24,1,1,40,1,1,40,1,1,40,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,2,-8,-8,1,8,1,1,8,1,1,30,1,1,8,1,1,16,1,1,8,1,1,8,1,2,-8,-8,1,8,1,1,40,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,16,1,1,8,1,1,8,1,1,16,1,1,8,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2, ,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,11, , ,26,21,2,2,28,23,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,1.166666667
238,LOWELL POLICE ACADEMY,MA,5,3, ,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,14,0,0,0,14,6,3, ,3,2,-8,-8, ,2,-8,3,0,3,0,20, ,2, ,0,0,0,0,28,0,6,0,1,2,1,2, ,2,2,2,1,1,2,1,2,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,90000,1,10000,1,50,44,8,6,58,50, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,2,2,2,2,1,1,1,4,1,40,1,1,6,1,1,40,1,1,6,1,2,-8,-8,1,18,1,1,12,1,1,80,1,1,12,1,1,18,1,1,24,1,1,6,1,1,40,1,1,40,1,1,24,1,1,24,1,1,12,1,1,12,1,2,-8,-8,1,6,1,1,6,1,1,6,1,1,12,1,2,-8,-8,2,-8,-8,1,6,1,1,6,1,1,80,1,1,6,1,1,6,1,1,3,1,1,6,1,1,3,1,1,18,1,1,24,1,1,3,1,1,6,1,1,3,1,1,3,1,1,3,1,1,3,1,1,6,1,1,6,1,1,6,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,2, ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,268,189,50,44,8,6,58,50,29,25,11,9,13,11,0,0,3,2,0,0,0,0,1,1,57,48,0,1.082644628
428,MERCER COUNTY POLICE ACADEMY,NJ,10,4, ,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,0,25,4,0,5,34,840,1, ,3,2,-8,-8, ,1,1,2,0,35,0,0,0,0,2,1,0,0,0,38,2,6,3,2,1,2,2, ,2,1,2,1,1,1,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,60000,1,15000,1,51,46,15,9,66,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55,66,55,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0,5,6,1,1,1,1,1,2,1,2,2,1,1,3,1,40,0,1,3,1,1,35,0,1,5,1,1,5,1,1,7,0,1,10,1,1,5,1,2,-8,-8,1,35,1,1,14, ,1,7,1,1,45,1,1,47,0,1,24,1,1,35,0,1,7,0,1,24,1,2,-8,-8,1,5,1,1,7,0,1,3,0,1,3,0,2,-8,-8,2,-8,-8,2,-8,-8,1,4,1,1,4,1,1,3,0,1,4,0,1,2,1,1,3,1,2,-8,-8,1,14,0,1,3,1,1,1,0,1,7,0,1,4,0,1,2,1,1,2,1,1,7, ,1,7,0,1,14,0,1,8,1,1,3,1,1,4,0,1,3,0,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2, ,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,10,471,96,51,46,15,9,66,55,41,35,7,5,16,13,0,0,1,1,0,0,0,0,0,0,65,54,0,1.083333333
481,NIAGARA COUNTY LAW ENFORCEMENT ACADEMY,NY,10,6, ,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,0,14,4,0,1,19,740,1, ,1,2,-8,-8, ,1,1,52,0,0,0,0,0,3,0,0,0,4,0,59,0,6,0,1,1,1,2, ,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,4000,1,4000,1,30,28,10,10,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,1,2,1,2,2,1,1,3,1,48,0,1,2,0,1,40,0,1,12,0,1,2,0,1,12,0,1,21,0,1,8,0,1,32,0,1,12,0,1,14, ,1,4,0,1,40,0,1,80,1,1,10,1,1,24,0,1,6,0,1,5,0,2,-8,-8,1,10,0,1,8,0,2,-8,-8,1,8,0,2,-8,-8,2,-8,-8,1,4,0,1,8,0,1,65,0,1,8,0,1,4,0,1,4,0,1,8,0,1,2,0,1,14,0,1,21,0,1,4,0,1,8,0,1,2,0,1,2,0,1,2,0,1,20, ,1,4,0,1,12,1,1,2,0,1,2,0,1,7,0,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2, ,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,10,530,91,30,28,10,10,40,38,25,22,4,3,10,8,0,0,1,1,0,0,0,0,0,0,40,34,0,1.083333333
387,NASH COMMUNITY COLLEGE,NC,7,9,Community College,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,10,5,1,0,16,18,2, ,2,2,-8,-8, ,2,-8,1,2,0,0,0,45,0,5,0,0,0,0,1,52,5,4,1,2,1,1,NC Training and Standards General and Specialized Instructor Certifications,2,1,1,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,189224,0,15000,0,40,20,20,10,60,30,31,16,19,8,8,4,0,0,2,2,0,0,0,0,0,0,60,30,0,0,0,0,0,0,2,0,1,0,3,16,0,0,0,4,4,0,0,0,0,0,0,20,10,1,1,2,1,1,2,1,2,2,2,2,3,1,32,0,1,8,0,1,40,0,1,12,1,1,4,1,1,16,0,1,22,1,1,28,0,2,-8,-8,1,12,0,1,24, ,1,8,0,1,20,1,1,48,0,1,20,1,1,28,0,1,8,0,1,20,0,1,2,1,2,-8,-8,1,2,1,1,50,1,1,300,1,1,2,1,2,-8,-8,1,8,0,1,4,0,1,54,0,1,4,0,1,2,1,1,6,1,1,8,1,1,2,1,1,16,0,1,12,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,0,1,24, ,1,6,1,1,8,0,1,8,1,1,2,1,1,4,0,1,10,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2, ,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,426,173,40,20,20,10,60,30,31,16,19,8,8,4,0,0,2,2,0,0,0,0,0,0,60,30,0,1.116161616
